'id_waktu';'id_lokasi';'id_unit_ternak';'jenis_kelamin';'tipe_ternak';'tipe_usia';'jumlah_lahir';'jumlah_mati';'jumlah_masuk';'jumlah_keluar';'jumlah';'created_dt';'modified_dt'
7;53334;999;'';'';'';;;;;7650;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;44157;999;'';'';'';;;;;147800;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;44341;999;'';'';'';;;;;194584;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;44670;999;'';'';'';;;;;383369;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;44842;999;'';'';'';;;;;191915;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;46199;999;'';'';'';;;;;103645;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;46426;999;'';'';'';;;;;51264;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;46706;999;'';'';'';;;;;118068;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;46949;999;'';'';'';;;;;43898;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;47192;999;'';'';'';;;;;73780;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;48091;999;'';'';'';;;;;32169;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;48786;999;'';'';'';;;;;122269;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;49114;999;'';'';'';;;;;122768;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;49641;999;'';'';'';;;;;38376;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;49895;999;'';'';'';;;;;82763;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;50132;999;'';'';'';;;;;122961;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;50591;999;'';'';'';;;;;127898;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;50940;999;'';'';'';;;;;102115;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;51442;999;'';'';'';;;;;70029;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;51817;999;'';'';'';;;;;73003;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;52117;999;'';'';'';;;;;46182;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;52318;999;'';'';'';;;;;66398;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;52521;999;'';'';'';;;;;150156;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;52883;999;'';'';'';;;;;141811;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;52933;999;'';'';'';;;;;143002;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;52958;999;'';'';'';;;;;249164;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;53021;999;'';'';'';;;;;69349;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;53056;999;'';'';'';;;;;74071;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;53095;999;'';'';'';;;;;52756;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;53117;999;'';'';'';;;;;75512;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;53148;999;'';'';'';;;;;1892;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
8;53334;999;'';'';'';;;;;6765;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;44157;999;'';'';'';;;;;161191;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;44341;999;'';'';'';;;;;205942;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;44670;999;'';'';'';;;;;398012;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;44842;999;'';'';'';;;;;215420;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;46199;999;'';'';'';;;;;103658;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;46426;999;'';'';'';;;;;52288;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;46706;999;'';'';'';;;;;125479;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;46949;999;'';'';'';;;;;44399;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;47192;999;'';'';'';;;;;41539;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;48091;999;'';'';'';;;;;36369;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;48786;999;'';'';'';;;;;110042;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;49114;999;'';'';'';;;;;123746;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;49641;999;'';'';'';;;;;40864;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;49895;999;'';'';'';;;;;79703;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;50132;999;'';'';'';;;;;129503;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;50591;999;'';'';'';;;;;131052;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;50940;999;'';'';'';;;;;103953;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;51442;999;'';'';'';;;;;73546;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;51817;999;'';'';'';;;;;89899;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;52117;999;'';'';'';;;;;46587;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;52318;999;'';'';'';;;;;66418;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;52521;999;'';'';'';;;;;151714;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;52883;999;'';'';'';;;;;144156;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;52933;999;'';'';'';;;;;156615;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;52958;999;'';'';'';;;;;254244;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;53021;999;'';'';'';;;;;75347;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;53056;999;'';'';'';;;;;74877;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;53095;999;'';'';'';;;;;51847;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;53117;999;'';'';'';;;;;79363;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;53148;999;'';'';'';;;;;2165;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
9;53334;999;'';'';'';;;;;6385;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;44157;999;'';'';'';;;;;183916;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;44341;999;'';'';'';;;;;265388;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;44670;999;'';'';'';;;;;417508;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;44842;999;'';'';'';;;;;197174;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;46199;999;'';'';'';;;;;111657;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;46426;999;'';'';'';;;;;53374;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;46706;999;'';'';'';;;;;126110;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;46949;999;'';'';'';;;;;45976;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;47192;999;'';'';'';;;;;40083;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;48091;999;'';'';'';;;;;37390;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;48786;999;'';'';'';;;;;96557;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;49114;999;'';'';'';;;;;125065;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;49641;999;'';'';'';;;;;44163;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;49895;999;'';'';'';;;;;80440;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;50132;999;'';'';'';;;;;135570;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;50591;999;'';'';'';;;;;137615;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;50940;999;'';'';'';;;;;105005;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;51442;999;'';'';'';;;;;76839;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;51817;999;'';'';'';;;;;91563;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;52117;999;'';'';'';;;;;46760;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;52318;999;'';'';'';;;;;66426;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;52521;999;'';'';'';;;;;153378;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;52883;999;'';'';'';;;;;145905;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;52933;999;'';'';'';;;;;157452;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;52958;999;'';'';'';;;;;259526;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;53021;999;'';'';'';;;;;59567;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;53056;999;'';'';'';;;;;75100;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;53095;999;'';'';'';;;;;50959;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;53117;999;'';'';'';;;;;81638;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;53148;999;'';'';'';;;;;2566;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
10;53334;999;'';'';'';;;;;5965;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;44157;999;'';'';'';;;;;217989;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;44341;999;'';'';'';;;;;265377;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;44670;999;'';'';'';;;;;424558;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;44842;999;'';'';'';;;;;200454;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;46199;999;'';'';'';;;;;114533;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;46426;999;'';'';'';;;;;54445;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;46706;999;'';'';'';;;;;116671;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;46949;999;'';'';'';;;;;47170;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;47192;999;'';'';'';;;;;33856;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;48091;999;'';'';'';;;;;39743;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;48786;999;'';'';'';;;;;99056;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;49114;999;'';'';'';;;;;126317;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;49641;999;'';'';'';;;;;44239;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;49895;999;'';'';'';;;;;80880;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;50132;999;'';'';'';;;;;142293;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;50591;999;'';'';'';;;;;138505;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;50940;999;'';'';'';;;;;107355;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;51442;999;'';'';'';;;;;77429;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;51817;999;'';'';'';;;;;90511;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;52117;999;'';'';'';;;;;47884;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;52318;999;'';'';'';;;;;66437;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;52521;999;'';'';'';;;;;154251;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;52883;999;'';'';'';;;;;148516;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;52933;999;'';'';'';;;;;157675;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;52958;999;'';'';'';;;;;262782;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;53021;999;'';'';'';;;;;51737;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;53056;999;'';'';'';;;;;75404;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;53095;999;'';'';'';;;;;45357;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;53117;999;'';'';'';;;;;86307;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;53148;999;'';'';'';;;;;1193;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
11;53334;999;'';'';'';;;;;5975;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;44157;999;'';'';'';;;;;281705;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;44341;999;'';'';'';;;;;254878;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;44670;999;'';'';'';;;;;427365;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;44842;999;'';'';'';;;;;203557;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;46199;999;'';'';'';;;;;121591;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;46426;999;'';'';'';;;;;55535;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;46706;999;'';'';'';;;;;136901;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;46949;999;'';'';'';;;;;51611;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;47192;999;'';'';'';;;;;33322;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;48091;999;'';'';'';;;;;41190;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;48786;999;'';'';'';;;;;99705;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;49114;999;'';'';'';;;;;126112;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;49641;999;'';'';'';;;;;44434;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;49895;999;'';'';'';;;;;81136;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;50132;999;'';'';'';;;;;149826;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;50591;999;'';'';'';;;;;139065;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;50940;999;'';'';'';;;;;89443;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;51442;999;'';'';'';;;;;77741;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;51817;999;'';'';'';;;;;92460;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;52117;999;'';'';'';;;;;48240;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;52318;999;'';'';'';;;;;66385;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;52521;999;'';'';'';;;;;155148;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;52883;999;'';'';'';;;;;149828;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;52933;999;'';'';'';;;;;156908;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;52958;999;'';'';'';;;;;283192;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;53021;999;'';'';'';;;;;63084;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;53056;999;'';'';'';;;;;75189;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;53095;999;'';'';'';;;;;45584;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;53117;999;'';'';'';;;;;88027;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;53148;999;'';'';'';;;;;810;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
12;53334;999;'';'';'';;;;;5808;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;44157;999;'';'';'';;;;;321971;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;44341;999;'';'';'';;;;;255771;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;44670;999;'';'';'';;;;;432539;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;44842;999;'';'';'';;;;;209955;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;46199;999;'';'';'';;;;;138112;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;46426;999;'';'';'';;;;;56194;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;46706;999;'';'';'';;;;;120698;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;46949;999;'';'';'';;;;;54809;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;47192;999;'';'';'';;;;;32108;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;48091;999;'';'';'';;;;;41999;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;48786;999;'';'';'';;;;;116106;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;49114;999;'';'';'';;;;;128141;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;49641;999;'';'';'';;;;;44726;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;49895;999;'';'';'';;;;;86464;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;50132;999;'';'';'';;;;;154758;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;50591;999;'';'';'';;;;;137675;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;50940;999;'';'';'';;;;;92109;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;51442;999;'';'';'';;;;;79059;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;51817;999;'';'';'';;;;;86607;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;52117;999;'';'';'';;;;;57164;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;52318;999;'';'';'';;;;;66433;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;52521;999;'';'';'';;;;;156034;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;52883;999;'';'';'';;;;;151968;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;52933;999;'';'';'';;;;;160214;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;52958;999;'';'';'';;;;;291954;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;53021;999;'';'';'';;;;;54746;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;53056;999;'';'';'';;;;;75392;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;53095;999;'';'';'';;;;;41458;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;53117;999;'';'';'';;;;;90008;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;53148;999;'';'';'';;;;;996;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
13;53334;999;'';'';'';;;;;5735;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;44157;999;'';'';'';;;;;360782;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;44341;999;'';'';'';;;;;256082;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;44670;999;'';'';'';;;;;447649;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;44842;999;'';'';'';;;;;214754;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;46199;999;'';'';'';;;;;145918;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;46426;999;'';'';'';;;;;63444;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;46706;999;'';'';'';;;;;124929;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;46949;999;'';'';'';;;;;57235;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;47192;999;'';'';'';;;;;31720;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;48091;999;'';'';'';;;;;43426;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;48786;999;'';'';'';;;;;120758;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;49114;999;'';'';'';;;;;129201;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;49641;999;'';'';'';;;;;45511;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;49895;999;'';'';'';;;;;95436;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;50132;999;'';'';'';;;;;162091;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;50591;999;'';'';'';;;;;141202;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;50940;999;'';'';'';;;;;91812;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;51442;999;'';'';'';;;;;80986;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;51817;999;'';'';'';;;;;89131;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;52117;999;'';'';'';;;;;58881;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;52318;999;'';'';'';;;;;88787;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;52521;999;'';'';'';;;;;157224;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;52883;999;'';'';'';;;;;154104;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;52933;999;'';'';'';;;;;163364;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;52958;999;'';'';'';;;;;301413;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;53021;999;'';'';'';;;;;56732;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;53056;999;'';'';'';;;;;73985;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;53095;999;'';'';'';;;;;40959;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;53117;999;'';'';'';;;;;92906;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;53148;999;'';'';'';;;;;971;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
14;53334;999;'';'';'';;;;;5792;2024-01-01 00:00:00 +0700;2024-01-01 00:00:00 +0700
